report_date;branch;subs_id;cnt_days;m;m_chrg;mb;mb_chrg;all_chrg;rev;tp_group
2020-02-01;Регион2;100065395688;2;0.00;0.00;0.00;0.00;0.00;293.67;Т2
2020-02-01;Регион2;100067639653;17;0.92;0.00;772.20;1314.56;1328.25;945.83;Т5
2020-02-01;Регион2;100066779116;4;0.00;0.00;83.60;104.25;104.25;0.00;Т5
2020-02-01;Регион2;100063873352;4;0.00;0.00;927.60;1580.85;1580.85;916.67;Т5
2020-02-01;Регион2;100063873704;2;0.00;0.00;0.50;0.70;0.70;692.92;Т3
2020-02-01;Регион2;100063289664;1;2.25;40.76;230.20;389.53;430.29;482.00;Т3
2020-02-01;Регион2;100065614490;1;0.00;0.00;0.00;0.00;0.00;108.33;Т3
2020-02-01;Регион2;100063886418;5;0.00;0.00;199.00;339.23;339.23;861.06;Т3
2020-02-01;Регион2;100067023836;3;0.00;0.00;0.80;1.25;4.92;318.37;T1
2020-02-01;Регион2;100068562985;20;0.00;0.00;7407.70;12625.41;12625.41;0.83;Т5
2020-02-01;Регион2;100064973251;1;0.00;0.00;0.00;0.02;0.02;337.83;Т3
2020-02-01;Регион2;100049358604;2;0.67;14.40;;0.00;14.40;432.50;Т2
2020-02-01;Регион2;100067337063;29;0.00;0.00;6338.60;10803.30;10803.30;921.63;Т5
2020-02-01;Регион2;100064166363;1;1.22;0.00;6.40;10.96;14.63;707.05;Т2
2020-02-01;Регион2;100067088813;14;0.00;0.00;1433.70;2443.56;2443.56;0.00;Т5
2020-02-01;Регион2;100067470379;1;0.43;0.20;;0.00;0.20;322.71;Т2
2020-02-01;Регион2;100063353500;2;10.28;2.03;;0.00;5.70;419.96;Т2
2020-02-01;Регион2;100063886545;1;0.00;0.00;0.00;0.00;0.00;416.67;Т3
2020-02-01;Регион2;100067343593;29;0.00;0.00;11100.60;18918.90;18918.90;1141.67;Т5
2020-02-01;Регион2;100067470682;4;0.00;0.00;565.80;942.82;953.83;3532.18;Т3
2020-02-01;Регион2;100064208361;1;0.00;0.00;;0.00;3.67;519.17;other
2020-02-01;Регион2;100063873591;1;0.00;0.00;0.00;0.00;0.00;250.00;Т2
2020-02-01;Регион2;100065614659;2;0.98;12.01;0.00;0.00;30.36;108.13;Т3
2020-02-01;Регион2;100068365571;22;0.48;0.00;3419.70;5828.30;5828.30;665.00;Т5
2020-02-01;Регион2;100053928014;1;0.38;27.17;;0.00;27.17;330.42;other
2020-02-01;Регион2;100067343536;29;1.17;7.13;7880.20;13430.21;13437.33;945.83;Т5
2020-02-01;Регион2;100067337101;29;0.00;0.00;10371.10;17675.74;17675.74;916.67;Т5
2020-02-01;Регион2;100063855339;1;0.00;0.00;0.00;0.01;0.01;500.00;Т4
2020-02-01;Регион2;100067639760;29;3.57;3.25;2350.90;4006.99;4028.59;1211.09;Т5
2020-02-01;Регион2;100063873424;2;0.00;0.00;0.00;0.03;0.03;357.50;Т3
2020-02-01;Регион2;100063888599;1;0.40;13.59;;0.00;13.59;576.62;Т4
2020-02-01;Регион2;100066050192;1;0.00;0.00;0.10;0.22;0.22;0.13;Т3
2020-02-01;Регион2;100064400964;2;0.00;0.00;0.70;1.08;1.08;357.42;Т3
2020-02-01;Регион2;100063888541;1;0.00;0.00;0.00;0.00;0.00;960.00;Т3
2020-02-01;Регион2;100067884394;10;0.00;0.00;2508.80;4276.00;4279.67;916.67;Т5
2020-02-01;Регион2;100065390826;2;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2020-02-01;Регион2;100068217922;16;2.12;0.00;2762.30;3455.06;3460.42;451.46;Т3
2020-02-01;Регион2;100064208165;1;0.00;0.00;0.20;0.30;0.30;130.00;T1
2020-02-01;Регион2;100065735456;6;26.10;0.00;300.30;509.24;509.24;1202.50;Т5
2020-02-01;Регион2;100063888617;1;0.00;0.00;0.00;0.00;0.00;508.33;Т3
2020-02-01;Регион2;100063844445;9;0.00;0.00;859.60;1419.09;1419.09;1165.83;Т5
2020-02-01;Регион2;100067337071;29;0.00;0.00;8287.90;12805.45;12805.45;3075.14;Т5
2020-02-01;Регион2;100063873833;8;0.00;0.00;300.10;412.09;412.09;816.67;Т3
2020-02-01;Регион2;100063855140;2;0.00;0.00;581.90;881.14;881.14;1656.74;Т3
2020-02-01;Регион2;100067023317;2;6.93;42.35;0.00;0.00;50.39;486.46;Т2
2020-02-01;Регион2;100063888502;1;0.00;0.00;0.20;0.42;0.42;798.29;Т4
2020-02-01;Регион2;100067010352;28;1.35;7.13;5642.60;9616.62;9623.74;187.50;Т5
2020-02-01;Регион2;100052845870;2;2.42;0.00;0.00;0.00;25.68;528.33;other
2020-02-01;Регион2;100047774958;2;0.00;0.00;2.10;3.65;3.65;715.19;Т2
2020-02-01;Регион2;100065727109;1;1.20;7.33;;0.00;7.33;365.75;Т3
2020-02-01;Регион2;100068817927;1;0.00;0.00;1.80;2.22;2.22;0.00;Т5
2020-02-01;Регион2;100056175085;1;0.00;0.00;0.00;0.00;0.00;925.00;other
2020-02-01;Регион2;100063888513;19;0.00;0.00;6506.40;11089.05;11096.39;1461.67;Т5
2020-02-01;Регион2;100065023287;1;0.00;0.00;0.00;0.01;0.01;537.08;Т4
2020-02-01;Регион2;100067639818;29;0.58;0.00;10502.30;17899.55;17899.55;945.83;Т5
2020-02-01;Регион2;100067252298;29;1.17;13.59;5894.80;7378.61;7392.19;945.83;Т5
2020-02-01;Регион2;100062488294;1;0.00;0.00;55.00;93.83;93.83;333.33;Т3
2020-02-01;Регион2;100045495684;7;26.43;27.17;;0.00;27.17;1416.67;other
2020-02-01;Регион2;100063873373;1;0.35;4.28;;0.00;4.28;419.37;Т2
2020-02-01;Регион2;100063844440;1;0.00;0.00;0.00;0.00;0.00;715.00;Т4
2020-02-01;Регион2;100063886335;2;0.00;0.00;57.30;97.62;97.62;275.00;Т5
2020-02-01;Регион2;100063844724;1;0.00;0.00;0.10;0.15;0.15;333.33;Т3
2020-02-01;Регион2;100068365572;1;0.00;0.00;0.00;0.00;0.00;361.58;Т3
2020-02-01;Регион2;100066177327;2;5.55;81.52;95.00;124.80;206.31;1034.62;Т2
2020-02-01;Регион2;100065614625;2;3.45;40.76;0.00;0.00;40.76;849.21;Т3
2020-02-01;Регион2;100064095120;1;0.00;0.00;0.20;0.43;0.43;1449.90;T1
2020-02-01;Регион2;100063888574;6;5.67;72.63;145.00;243.51;316.14;988.20;Т3
2020-02-01;Регион2;100054798013;1;0.00;0.00;0.00;0.00;0.00;0.00;other
2020-02-01;Регион2;100063886317;2;0.00;0.00;0.60;0.90;0.90;528.27;Т3
2020-02-01;Регион2;100067639815;29;0.00;0.00;10820.30;17235.44;17235.44;1396.52;Т5
2020-02-01;Регион2;100067343549;4;10.40;149.44;0.50;0.88;209.03;1131.74;Т3
2020-02-01;Регион2;100065395253;1;0.00;0.00;0.00;0.00;0.00;501.62;Т3
2020-02-01;Регион2;100063844384;1;1.32;6.72;;0.00;6.72;320.83;Т2
2020-02-01;Регион2;100063888460;1;0.00;0.00;0.10;0.18;0.18;443.08;Т3
2020-02-01;Регион2;100068868613;8;0.00;0.00;1894.40;2887.54;2887.54;916.67;Т5
2020-02-01;Регион2;100065395267;1;0.00;0.00;0.00;0.00;0.00;37.50;Т3
2020-02-01;Регион2;100067343556;2;0.00;0.00;0.30;0.55;0.55;710.32;Т3
2020-03-01;Регион1;100066663301;5;1.02;0.00;411.30;687.16;687.16;412.54;Т5
2020-03-01;Регион1;100034621167;6;0.00;0.00;997.20;2004.46;2004.46;890.27;Т5
2020-03-01;Регион1;100067994340;1;0.92;12.72;50.20;97.09;109.81;382.33;Т3
2020-03-01;Регион1;100046150847;1;0.00;0.00;0.00;0.00;0.00;417.51;Т4
2020-03-01;Регион1;100068416135;1;0.00;0.00;;0.00;4.45;0.00;Т3
2020-03-01;Регион1;100069097461;1;0.00;0.00;;0.00;3.28;208.33;Т2
2020-03-01;Регион1;100067234032;3;0.00;0.00;832.50;1454.46;1454.46;916.67;Т5
2020-03-01;Регион1;100057231284;6;3.57;51.84;0.10;0.30;61.03;463.52;Т2
2020-03-01;Регион1;100069424433;1;0.00;0.00;;0.00;4.45;0.00;Т5
2020-03-01;Регион1;100037873042;2;0.43;3.21;0.60;1.30;8.96;1607.25;other
2020-03-01;Регион1;100067455000;1;0.00;0.00;;0.00;3.07;416.67;Т4
2020-03-01;Регион1;100061509700;1;0.00;0.00;0.10;0.11;3.39;50.12;other
2020-03-01;Регион1;100054790907;1;0.00;0.00;0.10;0.19;0.19;291.67;Т3
2020-03-01;Регион1;100065760816;1;1.52;32.94;49.60;94.84;131.06;1356.07;other
2020-03-01;Регион1;100058303434;5;18.90;0.00;;0.00;0.00;366.67;T1
2020-03-01;Регион1;100057320530;2;0.00;0.00;0.00;0.00;0.00;20.00;Т2
2020-03-01;Регион1;100065751970;1;0.00;0.00;0.00;0.00;0.00;321.12;Т2
2020-03-01;Регион1;100034763291;1;11.02;0.00;2.30;3.39;3.39;693.95;Т4
2020-03-01;Регион1;100050935298;1;0.00;0.00;0.50;1.06;1.06;221.42;Т2
2020-03-01;Регион1;100034810294;4;0.00;0.00;456.10;883.04;883.04;2435.83;other
2020-03-01;Регион1;100050701179;1;0.00;0.00;1.60;3.08;3.08;294.17;Т3
2020-03-01;Регион1;100069226027;1;0.00;0.00;0.90;1.84;10.17;210.53;Т2
2020-03-01;Регион1;100054840529;1;0.00;0.00;0.00;0.00;3.28;10.00;Т2
2020-03-01;Регион1;100067568454;2;4.43;82.50;1.40;2.34;88.12;573.60;Т4
2020-03-01;Регион1;100068135588;16;0.00;0.00;2495.10;4793.19;4793.19;15.38;Т5
2020-03-01;Регион1;100053958310;1;0.00;0.00;0.00;0.00;0.00;0.00;T1
2020-03-01;Регион1;100068476254;15;0.00;0.00;6017.30;12162.84;12162.84;708.33;Т5
2020-03-01;Регион1;100068473537;1;0.70;5.19;;0.00;5.19;595.83;Т3
2020-03-01;Регион1;100069098663;9;0.00;0.00;3583.80;7199.17;7211.66;916.67;Т5
2020-03-01;Регион1;100068476519;18;0.00;0.00;4840.80;9435.49;9435.49;2.60;Т5
2020-03-01;Регион1;100067449221;25;31.90;107.99;208.40;420.48;595.04;1056.54;Т5
2020-03-01;Регион1;100056623312;1;0.00;0.00;0.00;0.00;0.00;500.00;Т3
2020-03-01;Регион1;100061572155;1;0.00;0.00;0.40;0.85;0.85;290.14;Т2
2020-03-01;Регион1;100048956106;2;0.00;0.00;0.00;0.00;0.00;244.58;Т3
2020-03-01;Регион1;100065105261;1;0.00;0.00;0.00;0.00;0.00;156.25;T1
2020-03-01;Регион1;100063843629;2;0.00;0.00;226.80;439.21;439.21;766.24;Т3
2020-03-01;Регион1;100037707770;6;6.13;45.17;;0.00;45.17;0.00;Т4
2020-03-01;Регион1;100037866023;3;0.68;0.00;8.30;17.07;17.07;324.08;T1
2020-03-01;Регион1;100034477921;1;0.00;0.00;;0.00;15.36;591.67;Т2
2020-03-01;Регион1;100066987638;3;0.00;0.00;424.40;822.91;822.91;750.00;Т5
2020-03-01;Регион1;100034800207;7;3.42;0.00;573.70;1114.80;1119.25;1999.17;other
2020-03-01;Регион1;100034680038;1;0.00;0.00;0.00;0.00;0.00;460.00;Т2
2020-03-01;Регион1;100060837988;1;0.00;0.00;0.00;0.02;0.02;492.04;Т2
2020-03-01;Регион1;100056329727;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2020-03-01;Регион1;100064789569;3;0.00;0.00;0.60;0.89;3.96;526.24;T1
2020-03-01;Регион1;100065760119;2;2.02;0.00;26.70;38.13;38.13;655.10;Т3
2020-03-01;Регион1;100062569302;2;3.00;27.29;;0.00;31.45;280.83;T1
2020-03-01;Регион1;100068476227;1;0.00;0.00;4.70;9.29;13.45;916.95;Т5
2020-03-01;Регион1;100058204592;1;0.00;0.00;0.00;0.00;0.00;404.77;Т3
2020-03-01;Регион1;100064373886;1;0.00;0.00;0.00;0.00;0.00;316.67;Т3
2020-03-01;Регион1;100068135647;1;0.00;0.00;0.20;0.32;0.32;936.67;Т5
2020-03-01;Регион1;100068875355;8;0.00;0.00;2713.50;5610.59;5610.59;70.00;Т5
2020-03-01;Регион1;100059292154;2;0.00;0.00;37.80;54.48;54.48;291.67;Т3
2020-03-01;Регион1;100034761389;1;0.02;0.00;;0.00;0.00;655.62;Т3
2020-03-01;Регион1;100054699277;6;6.05;4.63;1359.20;2465.62;2470.25;996.25;Т5
2020-03-01;Регион1;100069444383;1;0.00;0.00;0.00;0.07;0.07;127.89;other
2020-03-01;Регион1;100065759779;9;0.00;0.00;756.20;1549.85;1549.85;916.67;Т5
2020-03-01;Регион1;100069230103;1;0.00;0.00;107.60;222.43;222.43;916.67;Т5
2020-03-01;Регион1;100034515027;2;0.00;0.00;254.10;500.82;509.14;1760.00;Т5
2020-03-01;Регион1;100049769556;1;0.00;0.00;0.10;0.11;0.11;397.58;Т4
2020-03-01;Регион1;100068496646;1;0.00;0.00;0.10;0.00;3.07;2.92;Т2
2020-03-01;Регион1;100051604896;1;5.57;92.67;;0.00;95.74;498.17;Т3
2020-03-01;Регион1;100034713930;1;0.72;30.92;;0.00;30.92;361.67;other
2020-03-01;Регион1;100037896690;1;0.00;0.00;;0.00;4.16;319.58;Т3
2020-03-01;Регион1;100044179945;1;0.98;15.46;;0.00;19.62;455.83;Т4
2020-03-01;Регион1;100047938826;1;0.00;0.00;0.00;0.00;0.00;433.50;Т2
2020-03-01;Регион1;100068476646;18;0.00;0.00;6554.00;12800.05;12800.05;0.00;Т5
2020-03-01;Регион1;100034674142;1;0.18;0.00;;0.00;0.00;386.17;Т4
2020-03-01;Регион1;100068476176;5;0.00;0.00;1.30;2.64;10.96;24.53;Т3
2020-03-01;Регион1;100069230007;1;0.00;0.00;293.20;606.31;606.31;916.67;Т5
2020-03-01;Регион1;100054839107;1;0.00;0.00;0.00;0.00;0.00;334.17;Т3
2020-03-01;Регион1;100067234136;2;0.00;0.00;317.70;482.13;482.13;592.08;Т4
2020-03-01;Регион1;100056807165;1;0.00;0.00;0.00;0.00;0.00;147.02;other
2020-03-01;Регион1;100064329289;2;6.95;108.02;;0.00;111.30;625.83;Т3
2020-03-01;Регион1;100049041228;8;0.00;0.00;0.00;0.00;0.00;586.67;Т2
2020-03-01;Регион1;100065104737;1;0.00;0.00;147.80;286.03;286.03;0.00;Т5
2020-03-01;Регион1;100068238927;1;0.00;0.00;0.80;1.69;1.69;916.67;Т5
2020-03-01;Регион1;100066660598;10;0.00;0.00;2814.80;5449.31;5449.31;339.27;Т5
2020-03-01;Регион1;100056329219;1;0.00;0.00;0.30;0.42;0.42;368.91;Т2
2020-03-01;Регион1;100046647988;3;15.33;263.70;8.40;12.95;309.48;988.09;T1
2020-03-01;Регион1;100068476597;8;0.00;0.00;1632.60;3344.77;3344.77;916.67;Т5
2020-03-01;Регион1;100061509873;1;1.63;24.21;3.10;6.36;30.57;54.06;other
2020-03-01;Регион1;100062802886;5;0.37;30.92;0.00;0.00;30.92;358.58;Т2
2020-03-01;Регион1;100054870913;1;56.42;602.39;;0.00;602.39;2766.67;Т5
2020-03-01;Регион1;100067251337;1;0.00;0.00;39.10;78.74;78.74;162.08;Т3
2020-03-01;Регион1;100034473434;31;0.00;0.00;4963.90;7287.86;7287.86;2939.12;other
2020-03-01;Регион1;100053954723;1;2.65;39.27;;0.00;208.29;842.46;Т3
2020-03-01;Регион1;100068475197;16;0.00;0.00;2296.00;4241.98;4241.98;926.74;Т5
2020-03-01;Регион1;100066991963;1;0.00;0.00;;0.00;7.23;914.17;Т3
2020-03-01;Регион1;100069514748;10;59.68;786.21;1728.60;3289.51;4075.72;2258.33;Т5
2020-03-01;Регион1;100034520939;1;0.62;0.00;;0.00;0.00;534.17;Т3
2020-03-01;Регион1;100061572343;1;0.00;0.00;0.40;0.75;0.75;460.58;Т2
2020-03-01;Регион1;100055219527;2;0.00;0.00;0.00;0.03;0.03;930.83;Т5
2020-03-01;Регион1;100068433928;12;0.00;0.00;3314.40;6623.62;6636.39;936.67;Т5
2020-03-01;Регион1;100068429236;1;0.00;0.00;83.10;146.45;146.45;293.29;Т3
2020-03-01;Регион1;100063728486;1;0.00;0.00;0.20;0.43;0.43;50.37;Т2
2020-03-01;Регион1;100058201313;3;0.00;0.00;1.80;3.57;8.02;342.68;Т2
2020-03-01;Регион1;100067234001;7;0.00;0.00;758.40;1479.04;1479.04;1548.33;Т5
2020-03-01;Регион1;100066990700;1;0.00;0.00;3.90;7.99;7.99;1667.25;Т3
2020-03-01;Регион1;100065761602;1;0.00;0.00;1.10;2.14;43.76;531.95;Т4
2020-03-01;Регион1;100067369209;5;0.00;0.00;890.70;1617.64;1617.64;916.67;Т5
2020-03-01;Регион1;100062439901;1;0.00;0.00;1.40;2.89;2.89;370.52;Т2
2020-03-01;Регион1;100034561654;6;8.57;33.04;0.00;0.00;36.32;1076.58;Т3
2020-03-01;Регион1;100068686211;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2020-03-01;Регион1;100048159559;2;0.00;0.00;288.50;558.45;564.59;340.75;Т3
2020-03-01;Регион1;100068473523;5;0.00;0.00;16.50;33.57;33.57;465.06;Т2
2020-03-01;Регион1;100061572912;2;0.28;0.00;;0.00;4.45;319.23;Т3
2020-03-01;Регион1;100056622837;8;0.12;0.00;0.00;0.01;0.01;362.92;Т3
2020-03-01;Регион1;100053825748;2;0.00;0.00;0.00;0.00;0.00;141.67;other
2020-03-01;Регион1;100048219521;2;0.00;0.00;0.00;0.00;0.00;393.84;Т3
2020-03-01;Регион1;100065750669;3;0.00;0.00;43.80;81.31;81.31;2346.49;Т5
2020-03-01;Регион1;100068474139;2;0.00;0.00;0.00;0.01;4.17;14.67;Т2
2020-03-01;Регион1;100066912793;4;0.22;0.00;589.20;1130.35;1130.35;529.17;Т5
2020-03-01;Регион1;100034596136;1;1.43;0.00;;0.00;0.00;515.00;T1
2020-03-01;Регион1;100062251504;1;0.00;0.00;0.00;0.00;0.00;293.29;Т3
2020-03-01;Регион1;100055751141;1;0.00;0.00;0.10;0.11;0.11;439.33;Т3
2020-03-01;Регион1;100059334180;2;1.77;3.24;11.40;21.99;25.23;746.67;Т3
2020-03-01;Регион1;100053041589;1;0.00;0.00;2.00;3.93;3.93;583.33;other
2020-03-01;Регион1;100064851024;6;0.00;0.00;1256.60;2597.35;2597.35;1221.62;Т5
2020-03-01;Регион1;100049569384;1;0.00;0.00;222.30;315.80;315.80;666.67;other
2020-03-01;Регион1;100037883779;2;0.00;0.00;0.60;1.25;1.25;248.33;Т2
2020-03-01;Регион1;100037901351;1;0.00;0.00;0.00;0.00;0.00;216.79;T1
2020-03-01;Регион1;100068476154;1;0.00;0.00;5.40;10.52;10.52;401.72;Т3
2020-03-01;Регион1;100045485207;1;0.00;0.00;0.20;0.35;0.35;89.74;Т5
2020-03-01;Регион1;100067396205;1;0.00;0.00;0.00;0.00;0.00;667.50;Т2
2020-03-01;Регион1;100064923588;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2020-03-01;Регион1;100068929570;1;0.00;0.00;0.00;0.00;3.07;19.17;Т3
2020-03-01;Регион1;100060920813;4;0.65;9.02;862.30;1669.21;1678.23;1737.36;Т2
2020-03-01;Регион1;100034682171;4;19.98;137.36;276.60;535.52;681.20;2646.92;other
2020-03-01;Регион1;100062078214;1;0.00;0.00;0.00;0.00;0.00;421.25;Т4
2020-03-01;Регион1;100034464628;1;2.82;20.82;0.40;0.85;21.67;475.45;T1
2020-03-01;Регион1;100037912705;5;1.70;0.00;919.60;1306.64;1306.64;1500.04;Т3
2020-03-01;Регион1;100048382674;1;0.00;0.00;;0.00;101.77;688.96;Т2
2020-03-01;Регион1;100037862512;1;0.37;49.56;;0.00;52.85;559.67;other
2020-03-01;Регион1;100059996717;1;0.00;0.00;45.20;87.55;87.55;417.50;Т3
2020-03-01;Регион1;100064407593;1;0.00;0.00;0.00;0.00;0.00;208.33;Т4
2020-03-01;Регион1;100052687546;1;0.00;0.00;0.00;0.00;0.00;310.25;Т2
2020-03-01;Регион1;100037916172;4;5.98;92.56;;0.00;116.24;863.33;other
2020-03-01;Регион1;100068475191;1;0.00;0.00;21.80;42.15;42.15;328.79;Т3
2020-03-01;Регион1;100068416260;13;0.00;0.00;14.20;24.98;24.98;70.79;Т3
2020-03-01;Регион1;100037877044;3;13.02;83.25;0.00;0.00;95.74;942.50;Т2
2020-03-01;Регион1;100048411733;2;0.00;0.00;0.00;0.00;0.00;299.17;Т3
2020-03-01;Регион1;100068476516;16;0.00;0.00;2135.00;3495.38;3495.38;1.43;Т5
2020-03-01;Регион1;100037911212;12;9.77;146.15;21.90;34.97;181.12;716.78;Т2
2020-03-01;Регион1;100067392264;3;0.00;0.00;3.00;5.96;5.96;3.75;Т4
2020-03-01;Регион1;100044039590;10;75.37;97.85;1044.50;1584.49;1699.56;1945.54;T1
2020-03-01;Регион1;100069193065;1;0.00;0.00;21.80;45.07;49.52;296.67;Т3
2020-03-01;Регион1;100067334418;1;0.00;0.00;130.70;270.20;270.20;370.00;Т3
2020-03-01;Регион1;100040375751;1;0.00;0.00;0.00;0.00;0.00;130.75;Т2
2020-03-01;Регион1;100048856476;1;0.00;0.00;0.00;0.00;0.00;325.42;Т3
2020-03-01;Регион1;100051239602;1;1.60;30.92;;0.00;42.32;65.67;Т3
2020-03-01;Регион1;100068929610;1;0.00;0.00;3.00;5.78;5.78;307.57;Т3
2020-03-01;Регион1;100067442850;5;0.00;0.00;1017.80;1448.83;1448.83;1367.84;Т4
2020-03-01;Регион1;100062440377;7;0.00;0.00;1029.90;1730.26;1730.26;1045.57;Т5
2020-03-01;Регион1;100034489866;2;0.00;0.00;257.80;484.87;484.87;916.67;Т5
2020-03-01;Регион1;100066991667;1;0.00;0.00;246.10;373.42;373.42;323.10;Т3
2020-03-01;Регион1;100065747870;3;2.32;34.33;481.10;964.16;998.49;2313.71;Т3
2020-03-01;Регион1;100069183013;8;0.00;0.00;1778.50;3442.92;3442.92;3.33;Т5
2020-03-01;Регион1;100068875245;1;0.00;0.00;0.20;0.36;0.36;949.17;Т5
2020-03-01;Регион1;100048477266;2;0.03;0.00;0.00;0.00;0.00;0.00;Т4
2020-03-01;Регион1;100065761388;1;0.00;0.00;0.30;0.42;0.42;561.81;other
2020-03-01;Регион1;100069426704;8;0.00;0.00;298.20;583.10;599.52;916.67;Т5
2020-03-01;Регион1;100055212265;1;0.00;0.00;0.50;1.12;1.12;490.08;Т2
2020-03-01;Регион1;100050701156;2;1.12;0.00;455.50;941.99;941.99;2350.08;Т3
2020-03-01;Регион1;100053041993;1;0.58;0.00;;0.00;0.00;616.71;other
2020-03-01;Регион1;100037904726;1;0.00;0.00;8.00;11.44;11.44;835.64;Т3
2020-03-01;Регион1;100047156049;1;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2020-03-01;Регион1;100051238497;1;0.00;0.00;237.00;489.97;489.97;1095.96;Т4
2020-03-01;Регион1;100068929586;1;3.28;61.74;70.60;100.29;162.03;413.75;Т3
2020-03-01;Регион1;100052701503;1;0.00;0.00;0.70;1.41;10.30;538.82;Т3
2020-03-01;Регион1;100069209318;2;0.00;0.00;;0.00;9.21;312.50;Т3
2020-03-01;Регион1;100065107283;1;0.00;0.00;1.20;2.17;2.17;694.17;Т3
2020-03-01;Регион1;100044239358;7;0.00;0.00;1751.30;3312.05;3312.05;1146.67;Т5
2020-03-01;Регион1;100056485099;1;0.00;0.00;0.00;0.00;0.00;0.00;T1
2020-03-01;Регион1;100037880721;5;0.83;0.00;0.00;0.00;0.00;1794.92;other
2020-03-01;Регион1;100068875279;2;0.00;0.00;231.70;474.53;474.53;925.83;Т5
2020-03-01;Регион1;100056757441;5;7.73;68.16;;0.00;72.61;826.58;Т3
2020-03-01;Регион1;100060684515;13;72.40;0.00;2750.50;4890.65;4890.65;728.03;Т5
2020-03-01;Регион1;100061102593;2;0.00;0.00;15.10;31.07;31.07;438.09;Т3
2020-03-01;Регион1;100046763070;9;0.00;0.00;1662.90;3285.90;3285.90;916.67;Т5
2020-03-01;Регион1;100062120079;1;0.00;0.00;1.10;1.69;1.69;316.48;Т3
2020-03-01;Регион1;100065420806;1;0.00;0.00;0.40;0.64;0.64;1093.58;Т2
2020-03-01;Регион1;100062635693;1;7.33;108.69;259.80;537.20;645.88;1221.65;Т2
2020-03-01;Регион1;100068476524;17;0.00;0.00;1400.50;1994.63;1994.63;17.38;Т5
2020-03-01;Регион1;100063144293;1;0.00;0.00;145.50;206.85;209.92;408.74;Т2
2020-03-01;Регион1;100065419662;1;0.00;0.00;0.00;0.10;0.10;0.00;Т3
2020-03-01;Регион1;100060111970;4;0.00;0.00;56.40;103.55;103.55;916.67;Т5
2020-03-01;Регион1;100049498956;1;1.12;0.00;;0.00;0.00;437.50;Т4
2020-03-01;Регион1;100060823120;1;0.70;15.46;;0.00;15.46;733.33;other
2020-03-01;Регион1;100061570505;1;0.00;0.00;;0.00;4.45;10.00;Т4
2020-03-01;Регион1;100068875343;7;0.00;0.00;1186.40;2308.56;2308.56;916.67;Т5
2020-03-01;Регион1;100068929588;1;0.00;0.00;3.00;4.24;4.24;295.02;Т3
2020-03-01;Регион1;100068476707;18;7.22;100.13;2673.00;5127.89;5352.88;929.23;Т5
2020-03-01;Регион1;100034800201;15;33.08;280.33;2283.90;3465.26;3745.59;6237.74;other
2020-03-01;Регион1;100062250838;2;13.92;17.55;;0.00;17.55;900.63;Т3
2020-03-01;Регион1;100068476299;17;0.00;0.00;2075.00;3583.26;3583.26;0.00;Т5
2020-03-01;Регион1;100053674752;1;0.00;0.00;4.20;8.77;8.77;2099.68;T1
